ICSU, 4.110874
EKNO, 5.398163
OODF, 4.983607
LUNR, 1.098612
GUTE, 1.386294
KETN, 1.386294
KEMO, 3.218876
YERB, 2.197225
VKAG, 0.000000
OYTA, 0.000000
BLYU, 2.772589
SCOE, 2.772589
BAWH, 1.791759
ICIR, 1.386294
OUXI, 0.000000
ITYA, 6.373320
REEX, 5.049856
ETEW, 3.555348
IMLO, 2.890372
KRIB, 0.693147
DAYP, 3.891820
ADAS, 4.897840
INSY, 2.890372
ERFL, 4.043051
SIWR, 0.000000
EGAN, 5.976351
RPIN, 3.401197
RYCU, 2.197225
ITPL, 3.091042
BEPA, 3.871201
MELA, 4.430817
USRI, 2.302585
PALE, 4.553877
